,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
5150,"Piano Concerto in C-Sharp Minor, FP 146: I. Allegretto commodo - Live",London Philharmonic Orchestra,0.193,0.0839,8.0,-22.849,1.0,0.0406,0.971,0.822,0.118,0.0569,85.556,spotify:track:6kg7bfwsTKzRqnBGGv4VqR,580253.0,4.0
5151,"Piano Concerto in C-Sharp Minor, FP 146: I. Allegretto commodo - Live",Alexandre Tharaud,0.193,0.0839,8.0,-22.849,1.0,0.0406,0.971,0.822,0.118,0.0569,85.556,spotify:track:6kg7bfwsTKzRqnBGGv4VqR,580253.0,4.0
5152,"Pelléas et Mélisande, Op. 80: 4. Sicilienne",Gabriel Fauré,0.164,0.0194,3.0,-34.126,1.0,0.0434,0.938,0.859,0.0939,0.0581,101.708,spotify:track:0oIQl9tFpCiKBRavEIIGzo,233400.0,3.0
5153,"Pelléas et Mélisande, Op. 80: 4. Sicilienne",Orchestre Symphonique de Montréal,0.164,0.0194,3.0,-34.126,1.0,0.0434,0.938,0.859,0.0939,0.0581,101.708,spotify:track:0oIQl9tFpCiKBRavEIIGzo,233400.0,3.0
5154,"Pelléas et Mélisande, Op. 80: 4. Sicilienne",Charles Dutoit,0.164,0.0194,3.0,-34.126,1.0,0.0434,0.938,0.859,0.0939,0.0581,101.708,spotify:track:0oIQl9tFpCiKBRavEIIGzo,233400.0,3.0
5155,"Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",Pyotr Ilyich Tchaikovsky,0.241,0.122,7.0,-22.411,1.0,0.0497,0.925,0.66,0.126,0.187,66.325,spotify:track:7uf3aFC1msj0t5cYImgOWy,209373.0,4.0
5156,"Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",Moscow Soloists,0.241,0.122,7.0,-22.411,1.0,0.0497,0.925,0.66,0.126,0.187,66.325,spotify:track:7uf3aFC1msj0t5cYImgOWy,209373.0,4.0
5157,"Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",Yuri Bashmet,0.241,0.122,7.0,-22.411,1.0,0.0497,0.925,0.66,0.126,0.187,66.325,spotify:track:7uf3aFC1msj0t5cYImgOWy,209373.0,4.0
5158,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",Ludwig van Beethoven,0.248,0.298,0.0,-15.661,0.0,0.0395,0.957,0.9,0.0943,0.157,97.853,spotify:track:6cUCckpdlqHJ5Ascf2uH2A,442000.0,4.0
5159,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",Wiener Philharmoniker,0.248,0.298,0.0,-15.661,0.0,0.0395,0.957,0.9,0.0943,0.157,97.853,spotify:track:6cUCckpdlqHJ5Ascf2uH2A,442000.0,4.0
5160,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",Carlos Kleiber,0.248,0.298,0.0,-15.661,0.0,0.0395,0.957,0.9,0.0943,0.157,97.853,spotify:track:6cUCckpdlqHJ5Ascf2uH2A,442000.0,4.0
5161,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018",Ludwig van Beethoven,0.166,0.0363,11.0,-26.822,1.0,0.0381,0.978,0.922,0.0882,0.039,84.467,spotify:track:76wXMaJVSr0nSsKsSdwAiu,473787.0,4.0
5162,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018",Jan Lisiecki,0.166,0.0363,11.0,-26.822,1.0,0.0381,0.978,0.922,0.0882,0.039,84.467,spotify:track:76wXMaJVSr0nSsKsSdwAiu,473787.0,4.0
5163,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018",Academy of St. Martin in the Fields,0.166,0.0363,11.0,-26.822,1.0,0.0381,0.978,0.922,0.0882,0.039,84.467,spotify:track:76wXMaJVSr0nSsKsSdwAiu,473787.0,4.0
5164,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018",Tomo Keller,0.166,0.0363,11.0,-26.822,1.0,0.0381,0.978,0.922,0.0882,0.039,84.467,spotify:track:76wXMaJVSr0nSsKsSdwAiu,473787.0,4.0
5165,On The Nature Of Daylight,Max Richter,0.0891,0.341,10.0,-12.681,0.0,0.046,0.145,0.836,0.111,0.0334,85.231,spotify:track:5DFUsGW4Cmltv8Spd0u1aV,371747.0,3.0
5166,On The Nature Of Daylight,Louisa Fuller,0.0891,0.341,10.0,-12.681,0.0,0.046,0.145,0.836,0.111,0.0334,85.231,spotify:track:5DFUsGW4Cmltv8Spd0u1aV,371747.0,3.0
5167,On The Nature Of Daylight,Natalia Bonner,0.0891,0.341,10.0,-12.681,0.0,0.046,0.145,0.836,0.111,0.0334,85.231,spotify:track:5DFUsGW4Cmltv8Spd0u1aV,371747.0,3.0
5168,On The Nature Of Daylight,John Metcalfe,0.0891,0.341,10.0,-12.681,0.0,0.046,0.145,0.836,0.111,0.0334,85.231,spotify:track:5DFUsGW4Cmltv8Spd0u1aV,371747.0,3.0
5169,On The Nature Of Daylight,Philip Sheppard,0.0891,0.341,10.0,-12.681,0.0,0.046,0.145,0.836,0.111,0.0334,85.231,spotify:track:5DFUsGW4Cmltv8Spd0u1aV,371747.0,3.0
5170,On The Nature Of Daylight,Chris Worsey,0.0891,0.341,10.0,-12.681,0.0,0.046,0.145,0.836,0.111,0.0334,85.231,spotify:track:5DFUsGW4Cmltv8Spd0u1aV,371747.0,3.0
5171,"St. Matthew Passion, BWV 244 / Part Two: ""Erbarme dich""",Johann Sebastian Bach,0.24,0.0648,4.0,-25.208,0.0,0.0426,0.935,0.0272,0.258,0.0771,95.286,spotify:track:58Q96yWnuBqlKEGd2vGyAg,423107.0,3.0
5172,"St. Matthew Passion, BWV 244 / Part Two: ""Erbarme dich""",Anne Sofie von Otter,0.24,0.0648,4.0,-25.208,0.0,0.0426,0.935,0.0272,0.258,0.0771,95.286,spotify:track:58Q96yWnuBqlKEGd2vGyAg,423107.0,3.0
5173,"St. Matthew Passion, BWV 244 / Part Two: ""Erbarme dich""",Chicago Symphony Orchestra,0.24,0.0648,4.0,-25.208,0.0,0.0426,0.935,0.0272,0.258,0.0771,95.286,spotify:track:58Q96yWnuBqlKEGd2vGyAg,423107.0,3.0
5174,"St. Matthew Passion, BWV 244 / Part Two: ""Erbarme dich""",Sir Georg Solti,0.24,0.0648,4.0,-25.208,0.0,0.0426,0.935,0.0272,0.258,0.0771,95.286,spotify:track:58Q96yWnuBqlKEGd2vGyAg,423107.0,3.0
5175,"Hungarian Dance No.5 in G Minor, WoO 1, No.5",Johannes Brahms,0.359,0.046,6.0,-18.725,0.0,0.0407,0.901,0.118,0.277,0.263,127.653,spotify:track:5d6FOGCa0EDqCJSpccEh8s,152160.0,4.0
5176,"Hungarian Dance No.5 in G Minor, WoO 1, No.5",Budapest Festival Orchestra,0.359,0.046,6.0,-18.725,0.0,0.0407,0.901,0.118,0.277,0.263,127.653,spotify:track:5d6FOGCa0EDqCJSpccEh8s,152160.0,4.0
5177,"Hungarian Dance No.5 in G Minor, WoO 1, No.5",Iván Fischer,0.359,0.046,6.0,-18.725,0.0,0.0407,0.901,0.118,0.277,0.263,127.653,spotify:track:5d6FOGCa0EDqCJSpccEh8s,152160.0,4.0
5178,"Ave Maria, D. 839",Franz Schubert,0.12,0.138,10.0,-15.538,1.0,0.048,0.994,0.686,0.11,0.043,67.894,spotify:track:4GnVpbnWjHFrpXjAcPHvqM,256573.0,4.0
5179,"Ave Maria, D. 839",Renée Fleming,0.12,0.138,10.0,-15.538,1.0,0.048,0.994,0.686,0.11,0.043,67.894,spotify:track:4GnVpbnWjHFrpXjAcPHvqM,256573.0,4.0
5180,"Ave Maria, D. 839",Royal Philharmonic Orchestra,0.12,0.138,10.0,-15.538,1.0,0.048,0.994,0.686,0.11,0.043,67.894,spotify:track:4GnVpbnWjHFrpXjAcPHvqM,256573.0,4.0
5181,"Ave Maria, D. 839",Andreas Delfs,0.12,0.138,10.0,-15.538,1.0,0.048,0.994,0.686,0.11,0.043,67.894,spotify:track:4GnVpbnWjHFrpXjAcPHvqM,256573.0,4.0
5182,"Cello Concerto No.1, Op.107: 1. Allegretto",Dmitri Shostakovich,0.463,0.162,7.0,-24.484,0.0,0.045,0.963,0.825,0.0943,0.374,125.514,spotify:track:7dchPojQcmY6eMBFJAo64i,359667.0,4.0
5183,"Cello Concerto No.1, Op.107: 1. Allegretto",Heinrich Schiff,0.463,0.162,7.0,-24.484,0.0,0.045,0.963,0.825,0.0943,0.374,125.514,spotify:track:7dchPojQcmY6eMBFJAo64i,359667.0,4.0
5184,"Cello Concerto No.1, Op.107: 1. Allegretto",Bavarian Radio Symphony Orchestra,0.463,0.162,7.0,-24.484,0.0,0.045,0.963,0.825,0.0943,0.374,125.514,spotify:track:7dchPojQcmY6eMBFJAo64i,359667.0,4.0
5185,"Cello Concerto No.1, Op.107: 1. Allegretto",Maxim Shostakovich,0.463,0.162,7.0,-24.484,0.0,0.045,0.963,0.825,0.0943,0.374,125.514,spotify:track:7dchPojQcmY6eMBFJAo64i,359667.0,4.0
5186,"Goldberg Variations, BWV 988: Aria da capo - 1981 Version",Johann Sebastian Bach,0.436,0.00518,7.0,-36.593,1.0,0.067,0.995,0.932,0.0788,0.275,135.286,spotify:track:1aTpzY2ggWHhPi8p2f56u1,224133.0,5.0
5187,"Goldberg Variations, BWV 988: Aria da capo - 1981 Version",Glenn Gould,0.436,0.00518,7.0,-36.593,1.0,0.067,0.995,0.932,0.0788,0.275,135.286,spotify:track:1aTpzY2ggWHhPi8p2f56u1,224133.0,5.0
5188,"Cello Concerto In B Minor, Op.104, B. 191: 1. Allegro",Antonín Dvořák,0.231,0.133,2.0,-20.274,1.0,0.0437,0.963,0.659,0.135,0.0564,122.239,spotify:track:0neipEnwEzyd66aUqUsg5P,942000.0,4.0
5189,"Cello Concerto In B Minor, Op.104, B. 191: 1. Allegro",Mstislav Rostropovich,0.231,0.133,2.0,-20.274,1.0,0.0437,0.963,0.659,0.135,0.0564,122.239,spotify:track:0neipEnwEzyd66aUqUsg5P,942000.0,4.0
5190,"Cello Concerto In B Minor, Op.104, B. 191: 1. Allegro",Berliner Philharmoniker,0.231,0.133,2.0,-20.274,1.0,0.0437,0.963,0.659,0.135,0.0564,122.239,spotify:track:0neipEnwEzyd66aUqUsg5P,942000.0,4.0
5191,"Cello Concerto In B Minor, Op.104, B. 191: 1. Allegro",Herbert von Karajan,0.231,0.133,2.0,-20.274,1.0,0.0437,0.963,0.659,0.135,0.0564,122.239,spotify:track:0neipEnwEzyd66aUqUsg5P,942000.0,4.0
5192,Piazzolla: Libertango,Alison Balsom,0.367,0.316,9.0,-14.49,0.0,0.0429,0.927,0.779,0.113,0.242,149.089,spotify:track:0mcgXc8P5GyGtP9aY7zir6,273562.0,4.0
5193,Symphony No. 3 in C Minor: II. Andante ma non troppo,Florence Beatrice Price,0.096,0.0325,8.0,-24.978,1.0,0.0416,0.977,0.852,0.0738,0.035,87.85,spotify:track:5Wj90oTRAxvTUivep2HlUu,572520.0,4.0
5194,Symphony No. 3 in C Minor: II. Andante ma non troppo,Philadelphia Orchestra,0.096,0.0325,8.0,-24.978,1.0,0.0416,0.977,0.852,0.0738,0.035,87.85,spotify:track:5Wj90oTRAxvTUivep2HlUu,572520.0,4.0
5195,Symphony No. 3 in C Minor: II. Andante ma non troppo,Yannick Nézet-Séguin,0.096,0.0325,8.0,-24.978,1.0,0.0416,0.977,0.852,0.0738,0.035,87.85,spotify:track:5Wj90oTRAxvTUivep2HlUu,572520.0,4.0
5196,"Mephisto Waltz No. 1, S. 514",Franz Liszt,0.356,0.152,4.0,-20.155,1.0,0.0406,0.981,0.903,0.0807,0.04,132.413,spotify:track:1dFVnX4mJTnWubAPE8S3OR,662600.0,4.0
5197,"Mephisto Waltz No. 1, S. 514",Khatia Buniatishvili,0.356,0.152,4.0,-20.155,1.0,0.0406,0.981,0.903,0.0807,0.04,132.413,spotify:track:1dFVnX4mJTnWubAPE8S3OR,662600.0,4.0
5198,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo - Live",Antonín Dvořák,0.154,0.00261,1.0,-36.267,1.0,0.0419,0.89,0.763,0.125,0.0366,83.549,spotify:track:3jLcwFns5S9OYQojN8XAkJ,775307.0,4.0
5199,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo - Live",London Symphony Orchestra,0.154,0.00261,1.0,-36.267,1.0,0.0419,0.89,0.763,0.125,0.0366,83.549,spotify:track:3jLcwFns5S9OYQojN8XAkJ,775307.0,4.0
5200,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo - Live",Sir Colin Davis,0.154,0.00261,1.0,-36.267,1.0,0.0419,0.89,0.763,0.125,0.0366,83.549,spotify:track:3jLcwFns5S9OYQojN8XAkJ,775307.0,4.0
5201,Merry Christmas Mr. Lawrence (Arr. Metcalfe),Jess Gillam,0.339,0.0588,10.0,-17.647,0.0,0.0373,0.984,0.862,0.12,0.198,105.916,spotify:track:5bVlEvO3SadcOyh6rnWW4P,277148.0,4.0
5202,Merry Christmas Mr. Lawrence (Arr. Metcalfe),Oscar Holch,0.339,0.0588,10.0,-17.647,0.0,0.0373,0.984,0.862,0.12,0.198,105.916,spotify:track:5bVlEvO3SadcOyh6rnWW4P,277148.0,4.0
5203,Merry Christmas Mr. Lawrence (Arr. Metcalfe),Rowena Calvert,0.339,0.0588,10.0,-17.647,0.0,0.0373,0.984,0.862,0.12,0.198,105.916,spotify:track:5bVlEvO3SadcOyh6rnWW4P,277148.0,4.0
5204,Merry Christmas Mr. Lawrence (Arr. Metcalfe),Sam Becker,0.339,0.0588,10.0,-17.647,0.0,0.0373,0.984,0.862,0.12,0.198,105.916,spotify:track:5bVlEvO3SadcOyh6rnWW4P,277148.0,4.0
5205,Merry Christmas Mr. Lawrence (Arr. Metcalfe),Lysandre Ménard,0.339,0.0588,10.0,-17.647,0.0,0.0373,0.984,0.862,0.12,0.198,105.916,spotify:track:5bVlEvO3SadcOyh6rnWW4P,277148.0,4.0
5206,"Tsar Saltan, Op. 57: Flight of the Bumblebee",André Previn,0.458,0.11,9.0,-22.234,0.0,0.0309,0.977,0.903,0.359,0.481,83.43,spotify:track:4fDodwdZ1LBDL2I2WCnUMY,84267.0,4.0
5207,"Symphony No.5 in E flat, Op.82: 3. Allegro molto",Jean Sibelius,0.144,0.0868,8.0,-23.338,1.0,0.0387,0.891,0.904,0.177,0.0737,94.463,spotify:track:7xGcLLeK1de0I71lH28DeM,482000.0,3.0
5208,"Symphony No.5 in E flat, Op.82: 3. Allegro molto",Boston Symphony Orchestra,0.144,0.0868,8.0,-23.338,1.0,0.0387,0.891,0.904,0.177,0.0737,94.463,spotify:track:7xGcLLeK1de0I71lH28DeM,482000.0,3.0
5209,"Symphony No.5 in E flat, Op.82: 3. Allegro molto",Sir Colin Davis,0.144,0.0868,8.0,-23.338,1.0,0.0387,0.891,0.904,0.177,0.0737,94.463,spotify:track:7xGcLLeK1de0I71lH28DeM,482000.0,3.0
5210,"String Sextet in D Minor, Op. 70, ""Souvenir de Florence"": I. Allegro con spirito",Pyotr Ilyich Tchaikovsky,0.352,0.235,2.0,-16.235,1.0,0.0398,0.894,0.675,0.396,0.329,109.16,spotify:track:72jIJDADnBLJKXV2yxv5N0,626240.0,1.0
5211,"String Sextet in D Minor, Op. 70, ""Souvenir de Florence"": I. Allegro con spirito",Jan Vogler,0.352,0.235,2.0,-16.235,1.0,0.0398,0.894,0.675,0.396,0.329,109.16,spotify:track:72jIJDADnBLJKXV2yxv5N0,626240.0,1.0
5212,"Sonata for 2 pianos in D, K.448: 1. Allegro con spirito",Wolfgang Amadeus Mozart,0.377,0.173,9.0,-21.377,1.0,0.0329,0.991,0.909,0.103,0.558,132.187,spotify:track:5i7bLnNE0R3m1MNUY7UsqT,500500.0,4.0
5213,"Sonata for 2 pianos in D, K.448: 1. Allegro con spirito",Ingrid Haebler,0.377,0.173,9.0,-21.377,1.0,0.0329,0.991,0.909,0.103,0.558,132.187,spotify:track:5i7bLnNE0R3m1MNUY7UsqT,500500.0,4.0
5214,"Sonata for 2 pianos in D, K.448: 1. Allegro con spirito",Ludwig Hoffmann,0.377,0.173,9.0,-21.377,1.0,0.0329,0.991,0.909,0.103,0.558,132.187,spotify:track:5i7bLnNE0R3m1MNUY7UsqT,500500.0,4.0
5215,Hummel: Trumpet Concerto In E Flat - Iii Rondo,Johann Nepomuk Hummel,0.496,0.249,3.0,-18.131,1.0,0.0411,0.98,0.934,0.12,0.719,144.239,spotify:track:246ntJR3A2s7B5E40FTCLf,224640.0,4.0
5216,Hummel: Trumpet Concerto In E Flat - Iii Rondo,Tine Thing Helseth,0.496,0.249,3.0,-18.131,1.0,0.0411,0.98,0.934,0.12,0.719,144.239,spotify:track:246ntJR3A2s7B5E40FTCLf,224640.0,4.0
5217,"Schumann: Widmung, Op. 25 No. 1 (Arr. Liszt, S. 566a)",Robert Schumann,0.357,0.0464,8.0,-20.868,1.0,0.0434,0.992,0.859,0.109,0.0417,69.859,spotify:track:5U7T2widXE5MqoQ6dmi3O9,239333.0,3.0
5218,"Schumann: Widmung, Op. 25 No. 1 (Arr. Liszt, S. 566a)",Martin James Bartlett,0.357,0.0464,8.0,-20.868,1.0,0.0434,0.992,0.859,0.109,0.0417,69.859,spotify:track:5U7T2widXE5MqoQ6dmi3O9,239333.0,3.0
5219,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",Antonín Dvořák,0.0,0.0842,9.0,-19.397,1.0,0.0,0.755,0.889,0.262,0.0,0.0,spotify:track:3sAYxq1986j3ydqLv6jwUJ,432533.0,0.0
5220,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",Prague Chamber Orchestra,0.0,0.0842,9.0,-19.397,1.0,0.0,0.755,0.889,0.262,0.0,0.0,spotify:track:3sAYxq1986j3ydqLv6jwUJ,432533.0,0.0
5221,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",Petr Skvor,0.0,0.0842,9.0,-19.397,1.0,0.0,0.755,0.889,0.262,0.0,0.0,spotify:track:3sAYxq1986j3ydqLv6jwUJ,432533.0,0.0
5222,"Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring",Frederick Delius,0.0716,0.0408,7.0,-28.284,1.0,0.0399,0.851,0.901,0.0844,0.0377,77.047,spotify:track:2dEbRirkEtImY7HdYxrgRS,349760.0,4.0
5223,"Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring",Vernon Handley,0.0716,0.0408,7.0,-28.284,1.0,0.0399,0.851,0.901,0.0844,0.0377,77.047,spotify:track:2dEbRirkEtImY7HdYxrgRS,349760.0,4.0
5224,"Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring",London Philharmonic Orchestra,0.0716,0.0408,7.0,-28.284,1.0,0.0399,0.851,0.901,0.0844,0.0377,77.047,spotify:track:2dEbRirkEtImY7HdYxrgRS,349760.0,4.0
5225,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo",Ludwig van Beethoven,0.302,0.0355,0.0,-24.074,1.0,0.0363,0.932,0.304,0.043,0.186,115.104,spotify:track:408VC5UfnAh3Uhl0RQpbkA,716933.0,4.0
5226,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo",Bavarian Radio Symphony Orchestra,0.302,0.0355,0.0,-24.074,1.0,0.0363,0.932,0.304,0.043,0.186,115.104,spotify:track:408VC5UfnAh3Uhl0RQpbkA,716933.0,4.0
5227,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo",Mariss Jansons,0.302,0.0355,0.0,-24.074,1.0,0.0363,0.932,0.304,0.043,0.186,115.104,spotify:track:408VC5UfnAh3Uhl0RQpbkA,716933.0,4.0
5228,"Nocturne No.2 in E flat major, Op.9 No.2",Frédéric Chopin,0.411,0.0487,10.0,-25.68,1.0,0.0383,0.985,0.918,0.0944,0.101,128.859,spotify:track:2TB6PQkgnw9rrFRK4VOOrC,248933.0,1.0
5229,"Nocturne No.2 in E flat major, Op.9 No.2",Vladimir Ashkenazy,0.411,0.0487,10.0,-25.68,1.0,0.0383,0.985,0.918,0.0944,0.101,128.859,spotify:track:2TB6PQkgnw9rrFRK4VOOrC,248933.0,1.0
5230,"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato",Felix Mendelssohn,0.278,0.151,4.0,-19.607,0.0,0.042,0.917,0.122,0.273,0.167,99.212,spotify:track:2mPd1593fOWtbSGqA0VVcS,730667.0,4.0
5231,"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato",Kyung Wha Chung,0.278,0.151,4.0,-19.607,0.0,0.042,0.917,0.122,0.273,0.167,99.212,spotify:track:2mPd1593fOWtbSGqA0VVcS,730667.0,4.0
5232,"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato",Orchestre Symphonique de Montréal,0.278,0.151,4.0,-19.607,0.0,0.042,0.917,0.122,0.273,0.167,99.212,spotify:track:2mPd1593fOWtbSGqA0VVcS,730667.0,4.0
5233,"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato",Charles Dutoit,0.278,0.151,4.0,-19.607,0.0,0.042,0.917,0.122,0.273,0.167,99.212,spotify:track:2mPd1593fOWtbSGqA0VVcS,730667.0,4.0
5234,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",Wolfgang Amadeus Mozart,0.0999,0.0241,2.0,-25.651,1.0,0.0432,0.98,0.766,0.0623,0.0396,89.001,spotify:track:63cA2QfqtWZa0GGPZnYc0K,532040.0,3.0
5235,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",Jack Brymer/Sir Thomas Beecham/Royal Philharmonic Orchestra,0.0999,0.0241,2.0,-25.651,1.0,0.0432,0.98,0.766,0.0623,0.0396,89.001,spotify:track:63cA2QfqtWZa0GGPZnYc0K,532040.0,3.0
5236,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",Sir Thomas Beecham,0.0999,0.0241,2.0,-25.651,1.0,0.0432,0.98,0.766,0.0623,0.0396,89.001,spotify:track:63cA2QfqtWZa0GGPZnYc0K,532040.0,3.0
5237,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",Royal Philharmonic Orchestra,0.0999,0.0241,2.0,-25.651,1.0,0.0432,0.98,0.766,0.0623,0.0396,89.001,spotify:track:63cA2QfqtWZa0GGPZnYc0K,532040.0,3.0
5238,Pini di Roma (The Pines of Rome): III. I pini del Gianiclo,Ottorino Respighi,0.0754,0.0102,4.0,-35.69,1.0,0.0464,0.901,0.106,0.0817,0.0331,81.324,spotify:track:5CfxpBCYwfB17MMgARumHl,462162.0,4.0
5239,Pini di Roma (The Pines of Rome): III. I pini del Gianiclo,"Orchestra dell' Accademia Nazionale di Santa Cecilia, Roma",0.0754,0.0102,4.0,-35.69,1.0,0.0464,0.901,0.106,0.0817,0.0331,81.324,spotify:track:5CfxpBCYwfB17MMgARumHl,462162.0,4.0
5240,Pini di Roma (The Pines of Rome): III. I pini del Gianiclo,Antonio Pappano,0.0754,0.0102,4.0,-35.69,1.0,0.0464,0.901,0.106,0.0817,0.0331,81.324,spotify:track:5CfxpBCYwfB17MMgARumHl,462162.0,4.0
5241,Pini di Roma (The Pines of Rome): III. I pini del Gianiclo,Orchestra dell'Accademia Nazionale di Santa Cecilia,0.0754,0.0102,4.0,-35.69,1.0,0.0464,0.901,0.106,0.0817,0.0331,81.324,spotify:track:5CfxpBCYwfB17MMgARumHl,462162.0,4.0
5242,"The Nutcracker, Op.71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)",Pyotr Ilyich Tchaikovsky,0.156,0.00709,7.0,-34.153,0.0,0.0382,0.941,0.799,0.0986,0.041,97.925,spotify:track:5eQKtxGSPvl9NEPXAuzzTJ,191160.0,3.0
5243,"The Nutcracker, Op.71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)",Mariinsky Orchestra,0.156,0.00709,7.0,-34.153,0.0,0.0382,0.941,0.799,0.0986,0.041,97.925,spotify:track:5eQKtxGSPvl9NEPXAuzzTJ,191160.0,3.0
5244,"The Nutcracker, Op.71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)",Valery Gergiev,0.156,0.00709,7.0,-34.153,0.0,0.0382,0.941,0.799,0.0986,0.041,97.925,spotify:track:5eQKtxGSPvl9NEPXAuzzTJ,191160.0,3.0
5245,"Violin Concerto No.1 in G minor, Op.26: 1. Vorspiel (Allegro moderato)",Max Bruch,0.169,0.0974,3.0,-21.414,1.0,0.042,0.864,0.632,0.087,0.0524,170.379,spotify:track:3uLsZpdHrJsR9AjrrxMI66,473893.0,5.0
5246,"Violin Concerto No.1 in G minor, Op.26: 1. Vorspiel (Allegro moderato)",Julia Fischer,0.169,0.0974,3.0,-21.414,1.0,0.042,0.864,0.632,0.087,0.0524,170.379,spotify:track:3uLsZpdHrJsR9AjrrxMI66,473893.0,5.0
5247,"Violin Concerto No.1 in G minor, Op.26: 1. Vorspiel (Allegro moderato)",Tonhalle Orchester Zürich,0.169,0.0974,3.0,-21.414,1.0,0.042,0.864,0.632,0.087,0.0524,170.379,spotify:track:3uLsZpdHrJsR9AjrrxMI66,473893.0,5.0
5248,"Violin Concerto No.1 in G minor, Op.26: 1. Vorspiel (Allegro moderato)",David Zinman,0.169,0.0974,3.0,-21.414,1.0,0.042,0.864,0.632,0.087,0.0524,170.379,spotify:track:3uLsZpdHrJsR9AjrrxMI66,473893.0,5.0
5249,Orfeo Ed Euridice: Dance Of The Blessed Spirits (Act 2),Christoph Willibald Gluck,0.203,0.0641,5.0,-27.51,1.0,0.0529,0.972,0.94,0.101,0.0978,73.105,spotify:track:6GDuB7BvASYD9JePYvOEX1,410160.0,3.0
5250,Orfeo Ed Euridice: Dance Of The Blessed Spirits (Act 2),Karlheinz Zoeller,0.203,0.0641,5.0,-27.51,1.0,0.0529,0.972,0.94,0.101,0.0978,73.105,spotify:track:6GDuB7BvASYD9JePYvOEX1,410160.0,3.0
5251,Orfeo Ed Euridice: Dance Of The Blessed Spirits (Act 2),Berliner Philharmoniker,0.203,0.0641,5.0,-27.51,1.0,0.0529,0.972,0.94,0.101,0.0978,73.105,spotify:track:6GDuB7BvASYD9JePYvOEX1,410160.0,3.0
5252,Orfeo Ed Euridice: Dance Of The Blessed Spirits (Act 2),Herbert von Karajan,0.203,0.0641,5.0,-27.51,1.0,0.0529,0.972,0.94,0.101,0.0978,73.105,spotify:track:6GDuB7BvASYD9JePYvOEX1,410160.0,3.0
5253,"Comptine d'un autre été, l'après-midi",Yann Tiersen,0.484,0.192,2.0,-15.378,1.0,0.0465,0.991,0.908,0.106,0.0559,100.084,spotify:track:4O2N861eOnF9q8EtpH8IJu,140733.0,4.0
5254,Appalachian Spring: VII. Doppio movimento,Aaron Copland,0.186,0.124,1.0,-15.271,1.0,0.0434,0.978,0.865,0.111,0.248,77.903,spotify:track:6vS8JCT9WqTFeAuu8smjRF,183267.0,4.0
5255,Appalachian Spring: VII. Doppio movimento,Leonard Bernstein,0.186,0.124,1.0,-15.271,1.0,0.0434,0.978,0.865,0.111,0.248,77.903,spotify:track:6vS8JCT9WqTFeAuu8smjRF,183267.0,4.0
